event_id,frame,type,reactants,products,delta_counts,evidence_bonds,confidence
1380,172,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 149, ""j"": 550, ""distance"": 2.9381713248935735, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 74, ""j"": 535, ""distance"": 2.9429568604931053, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 541, ""distance"": 2.8777588610870692, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 450, ""j"": 548, ""distance"": 3.1101586850875655, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 283, ""j"": 450, ""distance"": 2.9417150096665035, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 327, ""distance"": 3.082446357328788, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1383,173,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 174, ""j"": 301, ""distance"": 2.9343326846120434, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 104, ""j"": 301, ""distance"": 3.170684286782645, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1389,174,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 508, ""j"": 568, ""distance"": 2.989322974314382, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 129, ""j"": 569, ""distance"": 3.144149065993806, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 496, ""j"": 568, ""distance"": 3.157675293718703, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 443, ""j"": 554, ""distance"": 2.9156155033972664, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 129, ""j"": 542, ""distance"": 2.8877986337444597, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1392,175,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 297, ""j"": 471, ""distance"": 2.883396015154894, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 416, ""j"": 558, ""distance"": 2.9853633596376845, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1394,176,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 74, ""j"": 324, ""distance"": 3.081938280948339, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1400,178,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 462, ""j"": 540, ""distance"": 2.9921232432256164, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 251, ""j"": 462, ""distance"": 3.1440203424312174, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 338, ""j"": 428, ""distance"": 3.3163627707530914, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 299, ""j"": 468, ""distance"": 2.898431147935816, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 19, ""j"": 531, ""distance"": 3.1056452263961507, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1402,180,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 274, ""j"": 459, ""distance"": 2.977995932698687, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1410,181,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 194, ""j"": 566, ""distance"": 3.168749598555411, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 134, ""j"": 301, ""distance"": 2.957052006805084, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 453, ""j"": 549, ""distance"": 2.974594236369598, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 124, ""j"": 543, ""distance"": 2.95264517728482, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 144, ""j"": 274, ""distance"": 3.1252568965601526, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 280, ""j"": 453, ""distance"": 3.053425894853095, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 49, ""j"": 533, ""distance"": 3.18100572577295, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1415,182,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 39, ""j"": 540, ""distance"": 3.156832762272389, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 134, ""j"": 541, ""distance"": 3.157688485963741, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 523, ""j"": 539, ""distance"": 3.116119258414531, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 39, ""j"": 539, ""distance"": 2.921767637268001, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1420,183,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 483, ""j"": 542, ""distance"": 3.25718835740572, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 159, ""j"": 548, ""distance"": 2.991220793378764, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 99, ""j"": 315, ""distance"": 3.1354964208694582, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 104, ""j"": 306, ""distance"": 2.994522121554382, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1422,184,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 119, ""j"": 299, ""distance"": 3.200245453551535, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1424,185,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 260, ""distance"": 2.968089406509369, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1427,186,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 289, ""j"": 483, ""distance"": 2.9743206156278683, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 289, ""distance"": 3.1344830864265663, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1431,187,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 356, ""j"": 456, ""distance"": 2.8733453746445674, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 419, ""j"": 563, ""distance"": 2.98577498944741, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 260, ""j"": 419, ""distance"": 3.080165894044438, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1434,188,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 439, ""j"": 551, ""distance"": 2.9464698883283944, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 134, ""j"": 570, ""distance"": 2.9005423637735825, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1440,189,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 554, ""distance"": 3.1377477554668523, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 376, ""j"": 534, ""distance"": 2.953203559118385, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 114, ""j"": 297, ""distance"": 2.9698086517444118, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 553, ""distance"": 2.9905815358992713, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 219, ""j"": 555, ""distance"": 2.9652994574597566, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1444,190,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 260, ""j"": 403, ""distance"": 3.1800276952162614, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 496, ""j"": 568, ""distance"": 2.953821950622286, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 174, ""j"": 280, ""distance"": 3.1656786033793423, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1450,191,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 341, ""j"": 431, ""distance"": 2.920362732603002, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 124, ""j"": 297, ""distance"": 3.26615654863628, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 515, ""j"": 574, ""distance"": 2.940081474634645, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 431, ""j"": 559, ""distance"": 3.1348755166897067, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 154, ""j"": 529, ""distance"": 2.977233899439379, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1454,192,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 431, ""j"": 555, ""distance"": 3.203937569448874, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 224, ""j"": 365, ""distance"": 3.1129856226559762, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 204, ""j"": 552, ""distance"": 3.1073192865508834, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1458,193,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 471, ""j"": 543, ""distance"": 3.2703606335293247, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 350, ""j"": 515, ""distance"": 3.125833369921598, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 350, ""j"": 450, ""distance"": 2.927235355934666, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1461,195,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 292, ""j"": 490, ""distance"": 2.9156755794672757, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 490, ""j"": 570, ""distance"": 3.1335158962943113, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1463,196,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 508, ""j"": 568, ""distance"": 3.1602782578521778, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1466,197,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 483, ""j"": 550, ""distance"": 3.181541709427976, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 174, ""j"": 545, ""distance"": 3.084194212665, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1472,198,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 468, ""j"": 546, ""distance"": 3.1714155219653604, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 245, ""j"": 468, ""distance"": 2.9437532841743272, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 184, ""j"": 546, ""distance"": 2.957740313364887, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 496, ""j"": 572, ""distance"": 3.155033366383134, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 468, ""j"": 542, ""distance"": 3.200658666171799, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1474,199,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 214, ""j"": 574, ""distance"": 3.1835385487534444, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1480,200,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 224, ""j"": 344, ""distance"": 2.918252077630515, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 260, ""j"": 419, ""distance"": 2.930278252335858, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 139, ""j"": 571, ""distance"": 3.130169465422303, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 214, ""j"": 350, ""distance"": 2.9961898094207204, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 431, ""j"": 559, ""distance"": 2.955593593879422, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1482,201,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 292, ""j"": 479, ""distance"": 3.117735391584133, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1486,202,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 558, ""distance"": 3.046268335632154, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 234, ""j"": 361, ""distance"": 2.98515142996181, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 283, ""j"": 450, ""distance"": 3.1524181510148805, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1489,203,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 550, ""distance"": 3.080911673088159, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 399, ""j"": 529, ""distance"": 2.994279757659537, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1491,205,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 94, ""j"": 564, ""distance"": 2.9565322789860677, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1495,206,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 184, ""j"": 564, ""distance"": 3.143026632076265, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 114, ""j"": 312, ""distance"": 3.1664688325186634, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 443, ""j"": 548, ""distance"": 3.20901505330024, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1498,207,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 335, ""j"": 428, ""distance"": 3.2198426607179975, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 169, ""j"": 335, ""distance"": 2.9525750288294685, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
